-1.23751 0.96887 -6.54588 -0.672335 -6.8407e+26 3.69264e+25
0.10995 0.977803 -6.34953 0.599634 -6.84218e+26 3.69215e+25
0.103601 0.978399 -6.34907 0.59327 -6.84337e+26 3.69179e+25
0.0972521 0.978989 -6.34861 0.586906 -6.84427e+26 3.69156e+25
0.0909037 0.979573 -6.34817 0.580545 -6.84487e+26 3.69146e+25
0.0845558 0.98015 -6.34772 0.574184 -6.84519e+26 3.6915e+25
0.0782083 0.980721 -6.34729 0.567825 -6.84521e+26 3.69166e+25
0.0718612 0.981286 -6.34686 0.561467 -6.84494e+26 3.69196e+25
0.0655145 0.981844 -6.34643 0.555111 -6.84438e+26 3.69239e+25
0.0591683 0.982396 -6.34602 0.548755 -6.84353e+26 3.69294e+25
0.0528225 0.982942 -6.34561 0.542401 -6.84239e+26 3.69363e+25
0.0464771 0.983481 -6.3452 0.536049 -6.84096e+26 3.69445e+25
0.0401321 0.984014 -6.34481 0.529697 -6.83924e+26 3.6954e+25
0.0337875 0.984541 -6.34441 0.523347 -6.83723e+26 3.69648e+25
0.0274433 0.985061 -6.34403 0.516999 -6.83494e+26 3.6977e+25
0.0210994 0.985575 -6.34365 0.510651 -6.83236e+26 3.69904e+25
0.0147559 0.986082 -6.34328 0.504305 -6.8295e+26 3.70051e+25
0.00841285 0.986583 -6.34291 0.49796 -6.82635e+26 3.70211e+25
0.00207012 0.987078 -6.34255 0.491616 -6.82292e+26 3.70384e+25
-0.00427226 0.987566 -6.3422 0.485273 -6.81921e+26 3.7057e+25
-0.0106143 0.988048 -6.34185 0.478932 -6.81522e+26 3.70769e+25
