50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 
50 2.11511e+212 -1.04239e+213 4.75496e+213 -2.08098e+214 8.75078e+214 -3.53631e+215 1.37345e+216 -5.12691e+216 1.83948e+217 -6.3436e+217 2.10268e+218 -6.69877e+218 2.05108e+219 -6.0354e+219 1.70661e+220 -4.63692e+220 1.21044e+221 -3.03545e+221 7.31167e+221 -1.69146e+222 3.7575e+222 -8.01417e+222 1.64086e+223 -3.22456e+223 6.08107e+223 -1.10035e+224 1.91007e+224 -3.18029e+224 5.07823e+224 -7.77536e+224 1.14137e+225 -1.60611e+225 2.16624e+225 -2.8001e+225 3.46842e+225 -4.11667e+225 4.68151e+225 -5.10069e+225 5.32435e+225 -5.32478e+225 5.10226e+225 -4.68522e+225 4.12467e+225 -3.48483e+225 2.83234e+225 -2.22705e+225 1.71614e+225 -1.33238e+225 1.09556e+225 -1.01565e+225 1.09556e+225 -1.33238e+225 1.71614e+225 -2.22705e+225 2.83234e+225 -3.48483e+225 4.12467e+225 -4.68522e+225 5.10226e+225 -5.32478e+225 5.32435e+225 -5.10069e+225 4.68151e+225 -4.11667e+225 3.46842e+225 -2.8001e+225 2.16624e+225 inf -nan inf 5.07823e+224 -3.18029e+224 1.91007e+224 -1.10035e+224 6.08107e+223 -3.22456e+223 1.64086e+223 -8.01417e+222 3.7575e+222 -1.69146e+222 7.31167e+221 -3.03545e+221 1.21044e+221 -4.63692e+220 1.70661e+220 -6.0354e+219 2.05108e+219 -6.69877e+218 2.10268e+218 -6.3436e+217 1.83948e+217 -5.12691e+216 1.37345e+216 -3.53631e+215 8.75078e+214 -2.08098e+214 4.75496e+213 inf -nan 50 
50 -6.13393e+212 2.99581e+213 -1.35391e+214 5.87263e+214 -2.44858e+215 9.81506e+215 -3.78265e+216 1.40165e+217 -4.99379e+217 1.71067e+218 -5.63425e+218 1.78412e+219 -5.43132e+219 1.58945e+220 -4.47108e+220 1.20881e+221 -3.14074e+221 7.84121e+221 -1.88084e+222 4.33385e+222 -9.59146e+222 2.03852e+223 -4.16002e+223 8.1499e+223 -1.53254e+224 2.76568e+224 -4.78903e+224 7.95569e+224 -1.26772e+225 1.93738e+225 -2.83915e+225 3.98919e+225 -5.3734e+225 6.93795e+225 -8.58591e+225 1.0183e+226 -1.15738e+226 1.26054e+226 -1.31557e+226 1.31568e+226 -1.26095e+226 1.15832e+226 -1.02034e+226 8.62749e+225 -7.01944e+225 5.52666e+225 -4.26576e+225 3.31805e+225 -2.73294e+225 2.53543e+225 -2.73294e+225 3.31805e+225 -4.26576e+225 5.52666e+225 -7.01944e+225 8.62749e+225 -1.02034e+226 1.15832e+226 -1.26095e+226 1.31568e+226 -1.31557e+226 1.26054e+226 -1.15738e+226 1.0183e+226 -8.58591e+225 6.93795e+225 inf -nan -nan -nan inf 7.95569e+224 -4.78903e+224 2.76568e+224 -1.53254e+224 8.1499e+223 -4.16002e+223 2.03852e+223 -9.59146e+222 4.33385e+222 -1.88084e+222 7.84121e+221 -3.14074e+221 1.20881e+221 -4.47108e+220 1.58945e+220 -5.43132e+219 1.78412e+219 -5.63425e+218 1.71067e+218 -4.99379e+217 1.40165e+217 -3.78265e+216 9.81506e+215 -2.44858e+215 5.87263e+214 inf -nan -nan 50 
50 1.51754e+213 -7.33325e+213 3.27778e+214 -1.40671e+215 5.80582e+215 -2.30466e+216 8.79946e+216 -3.23161e+217 1.14155e+218 -3.87865e+218 1.26752e+219 -3.98382e+219 1.20416e+220 -3.50001e+220 9.78177e+220 -2.62832e+221 6.78892e+221 -1.68549e+222 4.02156e+222 -9.22016e+222 2.03091e+223 -4.29717e+223 8.73248e+223 -1.70405e+224 3.1926e+224 -5.74179e+224 9.91098e+224 -1.64164e+225 2.60894e+225 -3.97743e+225 5.8161e+225 -8.15622e+225 1.09678e+226 -1.41408e+226 1.74785e+226 -2.07099e+226 2.35214e+226 -2.56057e+226 2.67171e+226 -2.67195e+226 2.56142e+226 -2.35414e+226 2.07528e+226 -1.75658e+226 1.43112e+226 -1.12871e+226 8.7304e+225 -6.80719e+225 5.61908e+225 -5.21788e+225 5.61908e+225 -6.80719e+225 8.7304e+225 -1.12871e+226 1.43112e+226 -1.75658e+226 2.07528e+226 -2.35414e+226 2.56142e+226 -2.67195e+226 2.67171e+226 -2.56057e+226 2.35214e+226 -2.07099e+226 1.74785e+226 inf -nan -nan -nan -nan -nan inf 9.91098e+224 -5.74179e+224 3.1926e+224 -1.70405e+224 8.73248e+223 -4.29717e+223 2.03091e+223 -9.22016e+222 4.02156e+222 -1.68549e+222 6.78892e+221 -2.62832e+221 9.78177e+220 -3.50001e+220 1.20416e+220 -3.98382e+219 1.26752e+219 -3.87865e+218 1.14155e+218 -3.23161e+217 8.79946e+216 -2.30466e+216 5.80582e+215 inf -nan -nan -nan 50 
50 -3.52016e+213 1.68325e+214 -7.44166e+214 3.16004e+215 -1.29101e+216 5.07491e+216 -1.91957e+217 6.9865e+217 -2.44675e+218 8.24479e+218 -2.67308e+219 8.33794e+219 -2.50199e+220 7.22195e+220 -2.00502e+221 5.35339e+221 -1.37445e+222 3.39279e+222 -8.05104e+222 1.83631e+223 -4.02502e+223 8.47709e+223 -1.71517e+224 3.3333e+224 -6.22115e+224 1.11487e+225 -1.91802e+225 3.16731e+225 -5.0195e+225 7.63303e+225 -1.11361e+226 1.55851e+226 -2.09204e+226 2.69316e+226 -3.32464e+226 3.9353e+226 -4.46613e+226 4.85944e+226 -5.0691e+226 5.06956e+226 -4.86114e+226 4.4701e+226 -3.94375e+226 3.34178e+226 -2.72649e+226 2.15425e+226 -1.67e+226 1.30541e+226 -1.08003e+226 1.0039e+226 -1.08003e+226 1.30541e+226 -1.67e+226 2.15425e+226 -2.72649e+226 3.34178e+226 -3.94375e+226 4.4701e+226 -4.86114e+226 5.06956e+226 -5.0691e+226 4.85944e+226 -4.46613e+226 3.9353e+226 inf -nan -nan -nan -nan -nan -nan -nan inf 1.11487e+225 -6.22115e+224 3.3333e+224 -1.71517e+224 8.47709e+223 -4.02502e+223 1.83631e+223 -8.05104e+222 3.39279e+222 -1.37445e+222 5.35339e+221 -2.00502e+221 7.22195e+220 -2.50199e+220 8.33794e+219 -2.67308e+219 8.24479e+218 -2.44675e+218 6.9865e+217 -1.91957e+217 5.07491e+216 inf -nan -nan -nan -nan 50 
50 7.74246e+213 -3.66558e+214 1.6038e+215 -6.74222e+215 2.72797e+216 -1.06244e+217 3.98293e+217 -1.43726e+218 4.99218e+218 -1.66898e+219 5.37023e+219 -1.66297e+220 4.95555e+220 -1.42091e+221 3.91982e+221 -1.04024e+222 2.6553e+222 -6.51839e+222 1.53869e+223 -3.49202e+223 7.61806e+223 -1.59728e+224 3.21818e+224 -6.22955e+224 1.15836e+225 -2.06868e+225 3.54757e+225 -5.84094e+225 9.23158e+225 -1.40037e+226 2.03852e+226 -2.84732e+226 3.81546e+226 -4.90454e+226 6.04706e+226 -7.15071e+226 8.10929e+226 -8.81909e+226 9.19733e+226 -9.19822e+226 8.82231e+226 -8.1168e+226 7.16665e+226 -6.07923e+226 4.96683e+226 -3.9313e+226 3.05419e+226 -2.39328e+226 1.98446e+226 -1.84632e+226 1.98446e+226 -2.39328e+226 3.05419e+226 -3.9313e+226 4.96683e+226 -6.07923e+226 7.16665e+226 -8.1168e+226 8.82231e+226 -9.19822e+226 9.19733e+226 -8.81909e+226 8.10929e+226 inf -nan -nan -nan -nan -nan -nan -nan -nan -nan inf 1.15836e+225 -6.22955e+224 3.21818e+224 -1.59728e+224 7.61806e+223 -3.49202e+223 1.53869e+223 -6.51839e+222 2.6553e+222 -1.04024e+222 3.91982e+221 -1.42091e+221 4.95555e+220 -1.66297e+220 5.37023e+219 -1.66898e+219 4.99218e+218 -1.43726e+218 3.98293e+217 inf -nan -nan -nan -nan -nan 50 
50 -1.61686e+214 7.58413e+214 -3.28619e+215 1.36854e+216 -5.48738e+216 2.11862e+217 -7.87631e+217 2.81947e+218 -9.71795e+218 3.22493e+219 -1.03034e+220 3.16893e+220 -9.38177e+220 2.6733e+221 -7.33077e+221 1.93436e+222 -4.91075e+222 1.19927e+223 -2.81697e+223 6.3631e+223 -1.38199e+224 2.88545e+224 -5.79055e+224 1.11673e+225 -2.06927e+225 3.68344e+225 -6.29765e+225 1.034e+226 -1.63006e+226 2.46695e+226 -3.58365e+226 4.99619e+226 -6.68411e+226 8.58003e+226 -1.05665e+227 1.24834e+227 -1.41469e+227 1.53781e+227 -1.60339e+227 1.60355e+227 -1.53839e+227 1.41606e+227 -1.25121e+227 1.06244e+227 -8.69169e+226 6.89103e+226 -5.36453e+226 4.21342e+226 -3.50094e+226 3.26011e+226 -3.50094e+226 4.21342e+226 -5.36453e+226 6.89103e+226 -8.69169e+226 1.06244e+227 -1.25121e+227 1.41606e+227 -1.53839e+227 1.60355e+227 -1.60339e+227 1.53781e+227 inf -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan inf 1.11673e+225 -5.79055e+224 2.88545e+224 -1.38199e+224 6.3631e+223 -2.81697e+223 1.19927e+223 -4.91075e+222 1.93436e+222 -7.33077e+221 2.6733e+221 -9.38177e+220 3.16893e+220 -1.03034e+220 3.22493e+219 -9.71795e+218 2.81947e+218 inf -nan -nan -nan -nan -nan -nan 50 
50 3.2061e+214 -1.49098e+215 6.40236e+215 -2.64308e+216 1.05091e+217 -4.02479e+217 1.48471e+218 -5.27529e+218 1.80526e+219 -5.94975e+219 1.88838e+220 -5.77131e+220 1.69829e+221 -4.81116e+221 1.31201e+222 -3.44364e+222 8.69816e+222 -2.11397e+223 4.94273e+223 -1.11162e+224 2.40432e+224 -5.00037e+224 9.99784e+224 -1.92144e+225 3.54883e+225 -6.29804e+225 1.07377e+226 -1.75842e+226 2.7655e+226 -4.17629e+226 6.05496e+226 -8.427e+226 1.12569e+227 -1.44312e+227 1.77531e+227 -2.09555e+227 2.37327e+227 -2.57869e+227 2.68809e+227 -2.68837e+227 2.57971e+227 -2.37564e+227 2.10054e+227 -1.7853e+227 1.46233e+227 -1.16118e+227 9.0568e+226 -7.12873e+226 5.93471e+226 -5.53099e+226 5.93471e+226 -7.12873e+226 9.0568e+226 -1.16118e+227 1.46233e+227 -1.7853e+227 2.10054e+227 -2.37564e+227 2.57971e+227 -2.68837e+227 2.68809e+227 inf -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan inf 9.99784e+224 -5.00037e+224 2.40432e+224 -1.11162e+224 4.94273e+223 -2.11397e+223 8.69816e+222 -3.44364e+222 1.31201e+222 -4.81116e+221 1.69829e+221 -5.77131e+220 1.88838e+220 -5.94975e+219 1.80526e+219 inf -nan -nan -nan -nan -nan -nan -nan 50 
50 -6.03594e+214 2.78481e+215 -1.18589e+216 4.85635e+216 -1.91599e+217 7.28335e+217 -2.66756e+218 9.41298e+218 -3.19998e+219 1.04797e+220 -3.3059e+220 1.00447e+221 -2.93926e+221 8.28222e+221 -2.24701e+222 5.86888e+222 -1.47547e+223 3.56997e+223 -8.31164e+223 1.86176e+224 -4.01145e+224 8.31266e+224 -1.65639e+225 3.17317e+225 -5.84317e+225 1.03408e+226 -1.75844e+226 2.87277e+226 -4.50814e+226 6.79435e+226 -9.83303e+226 1.36633e+227 -1.82261e+227 2.33375e+227 -2.86809e+227 3.38276e+227 -3.82877e+227 4.15851e+227 -4.33407e+227 4.33455e+227 -4.16022e+227 3.83272e+227 -3.39105e+227 2.88465e+227 -2.36548e+227 1.88104e+227 -1.46974e+227 1.15915e+227 -9.66712e+226 9.01627e+226 -9.66712e+226 1.15915e+227 -1.46974e+227 1.88104e+227 -2.36548e+227 2.88465e+227 -3.39105e+227 3.83272e+227 -4.16022e+227 4.33455e+227 inf -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan inf 8.31266e+224 -4.01145e+224 1.86176e+224 -8.31164e+223 3.56997e+223 -1.47547e+223 5.86888e+222 -2.24701e+222 8.28222e+221 -2.93926e+221 1.00447e+221 -3.3059e+220 1.04797e+220 inf -nan -nan -nan -nan -nan -nan -nan -nan 50 
50 1.07874e+215 -4.94097e+215 2.08807e+216 -8.48781e+216 3.32497e+217 -1.25531e+218 4.5675e+218 -1.60158e+219 5.41169e+219 -1.76198e+220 5.52733e+220 -1.67045e+221 4.86299e+221 -1.36356e+222 3.68205e+222 -9.57381e+222 2.3966e+223 -5.77501e+223 1.33932e+224 -2.98892e+224 6.41754e+224 -1.32547e+225 2.6329e+225 -5.02907e+225 9.23525e+225 -1.63019e+226 2.76554e+226 -4.50815e+226 7.06025e+226 -1.06212e+227 1.53462e+227 -2.12927e+227 2.8367e+227 -3.62825e+227 4.45489e+227 -5.25045e+227 5.93945e+227 -6.44861e+227 6.71964e+227 -6.7204e+227 6.45135e+227 -5.94577e+227 5.26367e+227 -4.48121e+227 3.67854e+227 -2.92905e+227 2.29229e+227 -1.81117e+227 1.51294e+227 -1.41205e+227 1.51294e+227 -1.81117e+227 2.29229e+227 -2.92905e+227 3.67854e+227 -4.48121e+227 5.26367e+227 -5.94577e+227 6.45135e+227 inf -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan inf 6.41754e+224 -2.98892e+224 1.33932e+224 -5.77501e+223 2.3966e+223 -9.57381e+222 3.68205e+222 -1.36356e+222 4.86299e+221 -1.67045e+221 5.52733e+220 inf -nan -nan -nan -nan -nan -nan -nan -nan -nan 50 
50 -1.82989e+215 8.32642e+215 -3.49442e+216 1.41092e+217 -5.49136e+217 2.06035e+218 -7.45194e+218 2.59802e+219 -8.7303e+219 2.82746e+220 -8.82473e+220 2.654e+221 -7.69026e+221 2.14669e+222 -5.77197e+222 1.49466e+223 -3.72698e+223 8.94741e+223 -2.06771e+224 4.59897e+224 -9.84307e+224 2.02685e+225 -4.0147e+225 7.64798e+225 -1.40094e+226 2.46716e+226 -4.17637e+226 6.79437e+226 -1.06213e+227 1.59518e+227 -2.30135e+227 3.18886e+227 -4.24338e+227 5.42203e+227 -6.65181e+227 7.83448e+227 -8.85815e+227 9.61431e+227 -1.00167e+228 1.00179e+228 -9.61854e+227 8.86785e+227 -7.85469e+227 6.69194e+227 -5.4985e+227 4.38347e+227 -3.43558e+227 2.71899e+227 -2.27461e+227 2.12425e+227 -2.27461e+227 2.71899e+227 -3.43558e+227 4.38347e+227 -5.4985e+227 6.69194e+227 -7.85469e+227 8.86785e+227 inf -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan inf 4.59897e+224 -2.06771e+224 8.94741e+223 -3.72698e+223 1.49466e+223 -5.77197e+222 2.14669e+222 -7.69026e+221 2.654e+221 inf -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 50 
